Order ID,Item,Quantity Ordered,Price Each,Order Date,Test Type
4329,Som Tum,2,11,2020-01-03 13:20:00,A
4330,Green Curry,2,14,2020-01-03 13:55:00,B
4331,Yum Nua,1,12,2020-01-03 13:28:00,B
4332,Pad Hi Ma Parn,1,15,2020-01-03 13:35:00,B
4333,Yum Woonsen,1,13,2020-01-03 13:27:00,A
4334,Egg Rolls,4,10,2020-01-03 13:06:00,B
4335,Red Curry,2,14,2020-01-03 13:39:00,A
4336,Green Mango Salad,1,15,2020-01-03 13:01:00,B
4337,Egg Rolls,1,10,2020-01-03 13:24:00,A
4337,Tom Yum Gai,1,12,2020-01-03 13:24:00,A
4338,Pad Kee Mao,1,13,2020-01-03 13:13:00,A
4339,Sticky Rice with Mango,1,6.5,2020-01-03 13:06:00,A
4340,Pad Hi Ma Parn,1,15,2020-01-03 13:40:00,A
4341,Sticky Rice with Mango,1,6.5,2020-01-03 13:50:00,A
4341,Green Curry,1,14,2020-01-03 13:50:00,A
4342,Thai Beef Noodle Soup,1,13,2020-01-03 13:42:00,B
4343,Pad Ma Keur,3,15,2020-01-03 14:56:00,B
4344,Tom Yum Goong,1,16,2020-01-03 14:59:00,A
4345,Tom Kha Gai,1,13,2020-01-03 14:41:00,B
4346,Tom Yum Goong,1,16,2020-01-03 14:46:00,A
4347,Yellow Curry,1,14,2020-01-03 14:05:00,A
4348,Thai Streetfood Noodle,1,13,2020-01-03 14:35:00,A
4349,Yellow Curry,1,14,2020-01-03 14:06:00,B
4350,Vegan Fresh Rolls,3,10,2020-01-03 14:49:00,A
4350,Sticky Rice with Mango,1,6.5,2020-01-03 14:49:00,A
4351,Pad Thai,3,13,2020-01-03 14:25:00,A
4352,Grilled Salmon,2,22,2020-01-03 14:13:00,A
4353,Som Tum,1,11,2020-01-03 14:28:00,A
4354,Thai Beef Noodle Soup,1,13,2020-01-03 14:03:00,A
4355,Thai Beef Noodle Soup,4,13,2020-01-03 14:13:00,A
4356,Grilled Thai Steak,1,20,2020-01-03 14:33:00,B
4357,Pad Hi Ma Parn,1,15,2020-01-03 14:59:00,A
4358,Sticky Rice with Mango,1,6.5,2020-01-03 14:57:00,B
4359,Thai Fried Rice,1,13,2020-01-03 14:44:00,A
4360,Sticky Rice with Mango,2,6.5,2020-01-03 14:15:00,A
4361,Yellow Curry,2,14,2020-01-03 17:59:00,A
4362,Pad Ma Keur,2,15,2020-01-03 17:57:00,A
4363,Tom Yum Goong,3,16,2020-01-03 17:23:00,B
4364,Thai Fried Rice,1,13,2020-01-03 17:07:00,B
4365,Green Curry,2,14,2020-01-03 17:48:00,B
4366,Sticky Rice with Mango,2,6.5,2020-01-03 17:53:00,B
4366,Won Ton Soup,2,12,2020-01-03 17:53:00,B
4367,Thai Beef Noodle Soup,2,13,2020-01-03 17:38:00,A
4368,Sticky Rice with Mango,1,6.5,2020-01-03 17:05:00,A
4368,Yum Nua,1,12,2020-01-03 17:05:00,A
4369,MyThai Salad,1,13,2020-01-03 17:49:00,B
4370,Pad Thai,1,13,2020-01-03 17:37:00,B
4371,Green Curry,2,14,2020-01-03 17:52:00,A
4372,Pad Kee Mao,1,13,2020-01-03 17:24:00,B
4373,Green Mango Salad,1,15,2020-01-03 17:04:00,A
4374,Pad Khing,2,15,2020-01-03 17:22:00,A
4375,Bar-B-Q Chicken,1,20,2020-01-03 17:54:00,B
4376,Thai Fried Rice,1,13,2020-01-03 17:25:00,A
4377,Pad Ka Nar,1,15,2020-01-03 17:47:00,A
4378,Pad Khing,1,15,2020-01-03 17:06:00,B
4379,Bar-B-Q Chicken,1,20,2020-01-03 17:47:00,B
4380,Basil Fried Rice,1,13,2020-01-03 17:30:00,B
4381,Som Tum,1,11,2020-01-03 17:58:00,B
4382,Red Curry,1,14,2020-01-03 17:51:00,B
4383,Pad Thai,1,13,2020-01-03 17:47:00,B
4384,Yellow Curry,1,14,2020-01-03 17:56:00,A
4385,Red Curry,1,14,2020-01-03 17:57:00,A
4386,Won Ton Soup,1,12,2020-01-03 17:46:00,A
4387,Yum Nua,1,12,2020-01-03 17:46:00,A
4388,Pumpkin Curry,2,16,2020-01-03 17:37:00,B
4389,Pad Prig Khing,1,15,2020-01-03 17:28:00,A
4390,Sticky Rice with Mango,1,6.5,2020-01-03 17:01:00,A
4390,Pad See Ew,1,13,2020-01-03 17:01:00,A
4391,Pad Ma Keur,1,15,2020-01-03 17:57:00,A
4392,Tom Yum Gai,1,12,2020-01-03 17:30:00,A
4393,Sticky Rice with Mango,1,6.5,2020-01-03 17:24:00,B
4393,Vegan Fresh Rolls,1,10,2020-01-03 17:24:00,B
4394,Thai Fried Rice,1,13,2020-01-03 17:56:00,B
4395,Thai Fried Rice,4,13,2020-01-03 17:25:00,B
4396,Bar-B-Q Chicken,1,20,2020-01-03 17:20:00,B
4397,Sriracha Wings,1,11,2020-01-03 17:21:00,A
4398,Red Curry,1,14,2020-01-03 18:15:00,B
4399,Pad See Ew,1,13,2020-01-03 18:50:00,B
4400,Thai Fried Rice,1,13,2020-01-03 18:29:00,A
4401,Sticky Rice with Mango,1,6.5,2020-01-03 18:58:00,A
4402,Basil Fried Rice,2,13,2020-01-03 18:14:00,B
4403,Larb Gai,1,12,2020-01-03 18:36:00,A
4404,Green Curry,2,14,2020-01-03 18:59:00,A
4405,Shrimp Rolls,1,12,2020-01-03 18:34:00,A
4406,Sticky Rice with Mango,2,6.5,2020-01-03 18:17:00,B
4406,Bar-B-Q Chicken,2,20,2020-01-03 18:17:00,B
4407,Grilled Salmon,1,22,2020-01-03 18:18:00,B
4408,Sticky Rice with Mango,5,6.5,2020-01-03 18:13:00,B
4408,Sticky Rice with Mango,5,6.5,2020-01-03 18:13:00,B
4409,Green Mango Salad,1,15,2020-01-03 18:50:00,A
4410,Samosa,1,10,2020-01-03 18:53:00,A
4411,Grilled Thai Steak,1,20,2020-01-03 18:12:00,B
4412,Thai Streetfood Noodle,2,13,2020-01-03 18:57:00,A
4413,Thai Fried Rice,1,13,2020-01-03 18:00:00,B
4414,Green Curry,1,14,2020-01-03 18:29:00,A
4415,Chicken Satay,2,11,2020-01-03 18:44:00,B
4416,Won Ton Soup,5,12,2020-01-03 18:12:00,B
4417,Sticky Rice with Mango,1,6.5,2020-01-03 18:53:00,A
4417,Thai Streetfood Noodle,1,13,2020-01-03 18:53:00,A
4418,Pad Thai,3,13,2020-01-03 18:04:00,A
4419,Chicken Satay,1,11,2020-01-03 18:07:00,B
4419,Tom Yum Gai,1,12,2020-01-03 18:07:00,B
4420,Pra Ram,1,15,2020-01-03 18:58:00,A
4421,Sticky Rice with Mango,1,6.5,2020-01-03 18:57:00,A
4422,Yellow Curry,1,14,2020-01-03 18:11:00,B
4423,Pad Hi Ma Parn,1,15,2020-01-03 18:40:00,A
4424,Pad Ka Nar,1,15,2020-01-03 18:02:00,A
4425,Sticky Rice with Mango,3,6.5,2020-01-03 18:28:00,B
4425,Tom Yum Gai,3,12,2020-01-03 18:28:00,B
4426,Pad See Ew,1,13,2020-01-03 18:28:00,A
4427,Yellow Curry,3,14,2020-01-03 18:30:00,B
4428,Tom Yum Gai,1,12,2020-01-03 18:53:00,A
4429,Pad See Ew,1,13,2020-01-03 18:54:00,A
4430,Yellow Curry,2,14,2020-01-03 18:58:00,B
4431,Yum Nua,1,12,2020-01-03 18:34:00,A
4432,Pad Ka Nar,1,15,2020-01-03 18:22:00,A
4433,Vegan Fresh Rolls,1,10,2020-01-03 18:41:00,B
4434,Thai Fried Rice,1,13,2020-01-03 18:35:00,B
4435,Thai Fried Rice,1,13,2020-01-03 18:19:00,A
4436,Pad Kee Mao,1,13,2020-01-03 18:18:00,A
4437,Tom Yum Gai,1,12,2020-01-03 18:07:00,B
4438,Pad Thai,1,13,2020-01-03 19:08:00,A
4439,Pad Thai,2,13,2020-01-03 19:39:00,A
4440,Thai Beef Noodle Soup,3,13,2020-01-03 19:01:00,B
4441,Samosa,1,10,2020-01-03 19:23:00,A
4442,Sticky Rice with Mango,1,6.5,2020-01-03 19:58:00,B
4442,Pumpkin Curry,1,16,2020-01-03 19:58:00,B
4443,Pra Ram,2,15,2020-01-03 19:22:00,B
4444,Basil Fried Rice,1,13,2020-01-03 19:14:00,B
4445,Basil Fried Rice,1,13,2020-01-03 19:43:00,A
4446,MyThai Salad,1,13,2020-01-03 19:42:00,B
4447,Yum Nua,1,12,2020-01-03 19:49:00,B
4448,Pad Hi Ma Parn,2,15,2020-01-03 19:43:00,B
4449,Yellow Curry,1,14,2020-01-03 19:48:00,B
4450,Thai Streetfood Noodle,2,13,2020-01-03 19:07:00,A
4451,Yellow Curry,1,14,2020-01-03 19:08:00,A
4452,Pad Thai,3,13,2020-01-03 19:31:00,B
4453,Sticky Rice with Mango,2,6.5,2020-01-03 19:29:00,B
4454,Bar-B-Q Chicken,1,20,2020-01-03 19:36:00,A
4455,Yellow Curry,2,14,2020-01-03 19:46:00,B
4456,Sriracha Wings,2,11,2020-01-03 19:01:00,B
4457,Pad Thai,1,13,2020-01-03 19:40:00,B
4458,Sticky Rice with Mango,1,6.5,2020-01-03 19:46:00,A
4459,Thai Streetfood Noodle,1,13,2020-01-03 19:19:00,A
4460,Thai Streetfood Noodle,4,13,2020-01-03 19:00:00,B
4461,Pad Kee Mao,1,13,2020-01-03 19:13:00,A
4462,Thai Beef Noodle Soup,3,13,2020-01-03 19:38:00,A
4463,Tom Kha Gai,1,13,2020-01-03 19:43:00,B
4464,Pra Ram,6,15,2020-01-03 19:09:00,B
4465,Yellow Curry,1,14,2020-01-03 19:45:00,A
4466,Thai Streetfood Noodle,1,13,2020-01-03 19:40:00,B
4467,Green Curry,1,14,2020-01-03 20:30:00,B
4468,Sticky Rice with Mango,1,6.5,2020-01-03 20:00:00,B
4469,Thai Beef Noodle Soup,1,13,2020-01-03 20:40:00,B
4470,Thai Fried Rice,1,13,2020-01-03 20:04:00,A
4471,Thai Streetfood Noodle,2,13,2020-01-03 20:53:00,A
4472,Pad Pak,1,15,2020-01-03 20:36:00,A
4473,Thai Streetfood Noodle,1,13,2020-01-03 20:12:00,A
4474,Won Ton Soup,2,12,2020-01-03 20:07:00,A
4475,Thai Fried Rice,1,13,2020-01-03 20:57:00,B
4476,Red Curry,4,14,2020-01-03 20:48:00,A
4477,Sticky Rice with Mango,2,6.5,2020-01-03 20:04:00,B
4478,Grilled Thai Steak,1,20,2020-01-03 20:53:00,B
4479,Pad Thai,1,13,2020-01-03 20:38:00,A
4480,Sticky Rice with Mango,1,6.5,2020-01-03 20:25:00,B
4481,Pad Hi Ma Parn,1,15,2020-01-03 20:26:00,B
4482,Tom Kha Gai,1,13,2020-01-03 20:19:00,A
4483,Pad See Ew,1,13,2020-01-03 20:13:00,A
4484,Pra Ram,1,15,2020-01-03 20:34:00,B
4485,Thai Streetfood Noodle,4,13,2020-01-03 20:04:00,B
4486,Thai Beef Noodle Soup,1,13,2020-01-03 20:40:00,A
4487,Tom Yum Goong,1,16,2020-01-03 20:54:00,A
4488,Som Tum,1,11,2020-01-03 20:34:00,A
4489,Yum Woonsen,1,13,2020-01-03 20:18:00,A
4490,Chicken Satay,1,11,2020-01-03 20:01:00,B
4490,Pra Ram,1,15,2020-01-03 20:01:00,B
4491,Pad Thai,1,13,2020-01-03 20:12:00,A
4492,Pad Prig Khing,1,15,2020-01-03 20:31:00,B
4493,Won Ton Soup,3,12,2020-01-04 12:56:00,B
4494,Red Curry,1,14,2020-01-04 12:14:00,B
4495,Pad Prig Khing,1,15,2020-01-04 12:11:00,A
4496,Tom Yum Gai,1,12,2020-01-04 12:32:00,A
4497,Pad Thai,2,13,2020-01-04 12:28:00,A
4498,Tom Kha Gai,1,13,2020-01-04 12:42:00,B
4499,Thai Fried Rice,1,13,2020-01-04 12:03:00,A
4500,Sticky Rice with Mango,2,6.5,2020-01-04 12:03:00,B
4500,Yellow Curry,2,14,2020-01-04 12:03:00,B
4501,Larb Gai,1,12,2020-01-04 12:01:00,A
4502,Red Curry,2,14,2020-01-04 12:48:00,B
4503,Won Ton Soup,1,12,2020-01-04 12:56:00,B
4504,Pad Kee Mao,2,13,2020-01-04 12:24:00,B
4505,Som Tum,2,11,2020-01-04 12:34:00,A
4506,Thai Fried Rice,3,13,2020-01-04 12:30:00,B
4507,Thai Streetfood Noodle,1,13,2020-01-04 12:52:00,A
4508,Thai Streetfood Noodle,1,13,2020-01-04 12:55:00,A
4509,Red Curry,2,14,2020-01-04 12:55:00,A
4510,Sticky Rice with Mango,2,6.5,2020-01-04 12:22:00,A
4511,Larb Gai,1,12,2020-01-04 12:26:00,A
4512,Pad See Ew,1,13,2020-01-04 12:44:00,A
4513,Thai Streetfood Noodle,2,13,2020-01-04 12:45:00,A
4514,Thai Fried Rice,4,13,2020-01-04 12:01:00,B
4515,Tom Kha Gai,1,13,2020-01-04 12:35:00,A
4516,Green Curry,1,14,2020-01-04 12:50:00,B
4517,Green Curry,3,14,2020-01-04 12:24:00,B
4518,Pumpkin Curry,2,16,2020-01-04 12:32:00,A
4519,Chicken Satay,1,11,2020-01-04 12:41:00,A
4520,Won Ton Soup,2,12,2020-01-04 12:03:00,A
4521,Sticky Rice with Mango,2,6.5,2020-01-04 12:24:00,A
4521,Tom Kha Gai,2,13,2020-01-04 12:24:00,A
4522,Won Ton Soup,1,12,2020-01-04 12:01:00,A
4523,Tom Yum Gai,1,12,2020-01-04 12:20:00,B
4524,Pad Thai,1,13,2020-01-04 12:53:00,A
4525,Tom Kha Gai,3,13,2020-01-04 12:15:00,B
4526,Red Curry,2,14,2020-01-04 12:20:00,A
4527,Yellow Curry,4,14,2020-01-04 12:06:00,B
4528,Shrimp Rolls,2,12,2020-01-04 13:15:00,B
4529,Pad Thai,3,13,2020-01-04 13:24:00,B
4530,Pad Khing,1,15,2020-01-04 13:12:00,B
4531,Sticky Rice with Mango,1,6.5,2020-01-04 13:23:00,A
4532,Thai Beef Noodle Soup,2,13,2020-01-04 13:57:00,A
4533,Tom Yum Gai,1,12,2020-01-04 13:26:00,B
4534,Pad Ka Nar,1,15,2020-01-04 13:29:00,A
4535,Tom Kha Gai,1,13,2020-01-04 13:29:00,A
4536,Pad Prig Khing,1,15,2020-01-04 13:30:00,A
4537,Som Tum,1,11,2020-01-04 13:47:00,A
4538,Thai Beef Noodle Soup,2,13,2020-01-04 13:40:00,A
4539,Green Curry,1,14,2020-01-04 13:41:00,A
4540,Sticky Rice with Mango,1,6.5,2020-01-04 13:04:00,A
4541,Tom Kha Gai,4,13,2020-01-04 13:28:00,B
4542,Thai Beef Noodle Soup,1,13,2020-01-04 13:01:00,B
4543,Pad See Ew,2,13,2020-01-04 13:04:00,B
4544,Nam Kao Tod,1,13,2020-01-04 13:20:00,A
4545,Sticky Rice with Mango,1,6.5,2020-01-04 13:53:00,B
4545,Won Ton Soup,1,12,2020-01-04 13:53:00,B
4546,Pumpkin Curry,1,16,2020-01-04 13:27:00,B
4547,Thai Streetfood Noodle,1,13,2020-01-04 13:00:00,B
4548,Green Curry,4,14,2020-01-04 13:29:00,B
4549,Sticky Rice with Mango,1,6.5,2020-01-04 13:06:00,A
4550,Thai Streetfood Noodle,1,13,2020-01-04 13:35:00,A
4551,Pad Hi Ma Parn,2,15,2020-01-04 13:52:00,A
4552,Basil Fried Rice,1,13,2020-01-04 13:33:00,B
4553,Pad Ka Nar,3,15,2020-01-04 13:20:00,A
4554,Tom Kha Gai,1,13,2020-01-04 13:01:00,B
4555,Tom Kha Gai,4,13,2020-01-04 13:33:00,B
4556,Pumpkin Curry,2,16,2020-01-04 13:06:00,A
4557,Basil Fried Rice,1,13,2020-01-04 13:16:00,A
4558,Shrimp Rolls,1,12,2020-01-04 13:15:00,B
4559,Pad Pak,1,15,2020-01-04 13:36:00,A
4560,Green Curry,2,14,2020-01-04 13:06:00,A
4561,Red Curry,1,14,2020-01-04 13:53:00,A
4562,Chicken Satay,2,11,2020-01-04 13:42:00,B
4563,Green Mango Salad,1,15,2020-01-04 13:16:00,B
4564,Chicken Satay,1,11,2020-01-04 13:06:00,A
4565,Sticky Rice with Mango,2,6.5,2020-01-04 13:54:00,A
4565,Grilled Thai Steak,2,20,2020-01-04 13:54:00,A
4566,MyThai Salad,1,13,2020-01-04 14:17:00,A
4567,Red Curry,1,14,2020-01-04 14:17:00,B
4568,Pad Hi Ma Parn,1,15,2020-01-04 14:03:00,B
4569,Sticky Rice with Mango,1,6.5,2020-01-04 14:43:00,B
4569,Vegan Fresh Rolls,1,10,2020-01-04 14:43:00,B
4570,Basil Fried Rice,1,13,2020-01-04 14:18:00,B
4571,Egg Rolls,2,10,2020-01-04 14:08:00,A
4571,Won Ton Soup,2,12,2020-01-04 14:08:00,A
4572,Pad Ma Keur,1,15,2020-01-04 14:48:00,B
4573,Sticky Rice with Mango,1,6.5,2020-01-04 14:06:00,B
4573,Thai Beef Noodle Soup,1,13,2020-01-04 14:06:00,B
4574,Tom Yum Gai,1,12,2020-01-04 14:07:00,B
4575,Won Ton Soup,1,12,2020-01-04 14:20:00,A
4576,Sticky Rice with Mango,1,6.5,2020-01-04 14:36:00,A
4576,Pad Thai,1,13,2020-01-04 14:36:00,A
4577,Thai Beef Noodle Soup,3,13,2020-01-04 14:40:00,A
4578,Pad Thai,1,13,2020-01-04 14:11:00,A
4579,Won Ton Soup,4,12,2020-01-04 14:54:00,A
4580,Thai Beef Noodle Soup,2,13,2020-01-04 14:13:00,B
4581,Red Curry,2,14,2020-01-04 14:53:00,B
4582,Sticky Rice with Mango,1,6.5,2020-01-04 14:11:00,A
4583,Egg Rolls,2,10,2020-01-04 14:31:00,B
4584,Pad Ma Keur,4,15,2020-01-04 14:36:00,B
4585,Sticky Rice with Mango,3,6.5,2020-01-04 14:21:00,A
4586,Green Mango Salad,1,15,2020-01-04 14:27:00,B
4587,Green Mango Salad,1,15,2020-01-04 14:33:00,A
4588,Pad Prig Khing,1,15,2020-01-04 14:10:00,A
4589,Chicken Satay,1,11,2020-01-04 14:36:00,B
4590,Sticky Rice with Mango,1,6.5,2020-01-04 14:30:00,B
4591,Tom Yum Goong,1,16,2020-01-04 14:48:00,A
4592,Pad Pak,2,15,2020-01-04 14:10:00,B
4593,Green Mango Salad,1,15,2020-01-04 14:16:00,A
4594,Sticky Rice with Mango,1,6.5,2020-01-04 14:56:00,A
4595,Sticky Rice with Mango,1,6.5,2020-01-04 14:37:00,A
4596,Grilled Thai Steak,3,20,2020-01-04 14:24:00,B
4597,Won Ton Soup,3,12,2020-01-04 14:44:00,A
4598,Green Curry,2,14,2020-01-04 14:20:00,B
4599,Pad Thai,2,13,2020-01-04 14:01:00,A
4600,Pad Thai,1,13,2020-01-04 14:15:00,B
4601,Shrimp Rolls,1,12,2020-01-04 15:11:00,A
4602,Pad Thai,1,13,2020-01-04 15:23:00,A
4603,Thai Beef Noodle Soup,1,13,2020-01-04 15:44:00,B
4604,Thai Beef Noodle Soup,2,13,2020-01-04 15:10:00,A
4605,Larb Gai,1,12,2020-01-04 15:38:00,A
4606,Pad Prig Khing,1,15,2020-01-04 15:57:00,B
4607,Green Curry,3,14,2020-01-04 15:47:00,B
4608,Sticky Rice with Mango,1,6.5,2020-01-04 15:52:00,B
4609,Thai Fried Rice,1,13,2020-01-04 15:42:00,A
4610,Yellow Curry,1,14,2020-01-04 15:35:00,B
4611,Thai Fried Rice,1,13,2020-01-04 15:18:00,B
4612,Thai Streetfood Noodle,1,13,2020-01-04 15:14:00,A
4613,Thai Beef Noodle Soup,1,13,2020-01-04 15:09:00,A
4614,Basil Fried Rice,2,13,2020-01-04 15:39:00,A
4615,Yellow Curry,1,14,2020-01-04 15:23:00,B
4616,Samosa,1,10,2020-01-04 15:51:00,A
4617,Shrimp Rolls,4,12,2020-01-04 15:17:00,A
4618,Green Curry,2,14,2020-01-04 15:23:00,A
4619,Yellow Curry,1,14,2020-01-04 15:59:00,B
4620,Thai Fried Rice,1,13,2020-01-04 15:09:00,A
4621,Pad Khing,1,15,2020-01-04 15:53:00,A
4622,Thai Fried Rice,1,13,2020-01-04 15:02:00,B
4623,Green Curry,2,14,2020-01-04 15:12:00,A
4624,Red Curry,1,14,2020-01-04 15:04:00,B
4625,Tom Yum Goong,2,16,2020-01-04 15:49:00,A
4626,Basil Fried Rice,1,13,2020-01-04 15:47:00,A
4627,Won Ton Soup,2,12,2020-01-04 15:30:00,B
4628,Yellow Curry,1,14,2020-01-04 15:41:00,A
4629,Pumpkin Curry,2,16,2020-01-04 15:28:00,B
4630,Green Curry,1,14,2020-01-04 15:50:00,A
4631,Pad Kee Mao,3,13,2020-01-04 15:25:00,B
4632,Green Curry,1,14,2020-01-04 15:04:00,B
4633,Pad Ka Nar,1,15,2020-01-04 15:36:00,B
4634,Grilled Salmon,1,22,2020-01-04 15:41:00,B
4635,Tom Yum Gai,3,12,2020-01-04 15:26:00,A
4636,Pad Hi Ma Parn,2,15,2020-01-04 17:25:00,B
4637,Green Curry,2,14,2020-01-04 17:13:00,B
4638,Pad Prig Khing,2,15,2020-01-04 17:27:00,B
4639,Pumpkin Curry,2,16,2020-01-04 17:49:00,A
4640,Pad Thai,1,13,2020-01-04 17:40:00,A
4641,Thai Beef Noodle Soup,1,13,2020-01-04 17:19:00,A
4642,Pad Thai,1,13,2020-01-04 17:56:00,B
4643,Thai Streetfood Noodle,2,13,2020-01-04 17:28:00,B
4644,Thai Streetfood Noodle,2,13,2020-01-04 17:59:00,A
4645,Thai Fried Rice,1,13,2020-01-04 17:10:00,A
4646,Thai Streetfood Noodle,2,13,2020-01-04 17:28:00,B
4647,Red Curry,3,14,2020-01-04 17:44:00,A
4648,Won Ton Soup,1,12,2020-01-04 17:29:00,B
4649,Won Ton Soup,1,12,2020-01-04 17:02:00,B
4650,Vegan Fresh Rolls,1,10,2020-01-04 17:23:00,B
4651,Pad Prig Khing,1,15,2020-01-04 17:02:00,B
4652,Yellow Curry,1,14,2020-01-04 17:04:00,B
4653,Pad Ka Nar,1,15,2020-01-04 17:26:00,B
4654,Red Curry,2,14,2020-01-04 17:13:00,B
4655,Grilled Thai Steak,1,20,2020-01-04 17:59:00,B
4656,Grilled Thai Steak,1,20,2020-01-04 17:10:00,A
4657,Won Ton Soup,3,12,2020-01-04 17:35:00,A
4658,Thai Fried Rice,2,13,2020-01-04 17:40:00,B
4659,Thai Beef Noodle Soup,2,13,2020-01-04 17:45:00,B
4660,Sriracha Wings,1,11,2020-01-04 17:40:00,B
4661,Basil Fried Rice,1,13,2020-01-04 17:48:00,A
4662,Tom Kha Gai,2,13,2020-01-04 17:51:00,A
4663,Shrimp Rolls,1,12,2020-01-04 17:44:00,B
4664,Basil Fried Rice,1,13,2020-01-04 17:50:00,A
4665,Pad Khing,3,15,2020-01-04 17:18:00,A
4666,Basil Fried Rice,1,13,2020-01-04 17:06:00,A
4667,Red Curry,1,14,2020-01-04 17:13:00,A
4668,Sticky Rice with Mango,2,6.5,2020-01-04 17:31:00,B
4668,Tom Kha Gai,2,13,2020-01-04 17:31:00,B
4669,Green Curry,1,14,2020-01-04 17:21:00,A
4670,Larb Gai,1,12,2020-01-04 17:31:00,B
4671,Green Curry,1,14,2020-01-04 17:28:00,B
4672,Larb Gai,3,12,2020-01-04 17:05:00,B
4673,Pad Gra Prow,3,15,2020-01-04 17:28:00,B
4674,Bar-B-Q Chicken,2,20,2020-01-04 17:23:00,A
4675,Won Ton Soup,1,12,2020-01-04 18:18:00,B
4676,Thai Beef Noodle Soup,1,13,2020-01-04 18:40:00,A
4677,Yum Nua,3,12,2020-01-04 18:48:00,A
4678,Won Ton Soup,1,12,2020-01-04 18:39:00,B
4679,Tom Kha Gai,1,13,2020-01-04 18:58:00,B
4680,Green Mango Salad,1,15,2020-01-04 18:17:00,A
4681,Sticky Rice with Mango,1,6.5,2020-01-04 18:39:00,A
4682,Tom Yum Goong,2,16,2020-01-04 18:51:00,B
4683,Nam Kao Tod,1,13,2020-01-04 18:11:00,A
4684,Larb Gai,1,12,2020-01-04 18:26:00,B
4685,Won Ton Soup,2,12,2020-01-04 18:31:00,B
4686,Yellow Curry,4,14,2020-01-04 18:54:00,A
4687,Green Curry,1,14,2020-01-04 18:55:00,B
4688,Green Curry,1,14,2020-01-04 18:23:00,B
4689,Won Ton Soup,2,12,2020-01-04 18:37:00,A
4690,Sticky Rice with Mango,2,6.5,2020-01-04 18:13:00,B
4691,Thai Fried Rice,3,13,2020-01-04 18:51:00,B
4692,Yum Nua,1,12,2020-01-04 18:16:00,B
4693,Thai Streetfood Noodle,1,13,2020-01-04 18:55:00,A
4694,Won Ton Soup,4,12,2020-01-04 18:51:00,A
4695,Sticky Rice with Mango,2,6.5,2020-01-04 18:03:00,B
4696,Thai Beef Noodle Soup,1,13,2020-01-04 18:37:00,A
4697,Won Ton Soup,1,12,2020-01-04 18:15:00,B
4698,Basil Fried Rice,1,13,2020-01-04 18:56:00,B
4699,Green Curry,1,14,2020-01-04 18:06:00,A
4700,Thai Beef Noodle Soup,1,13,2020-01-04 18:12:00,A
4701,Sticky Rice with Mango,1,6.5,2020-01-04 18:53:00,A
4702,Sticky Rice with Mango,1,6.5,2020-01-04 18:15:00,A
4702,Pad Ma Keur,1,15,2020-01-04 18:15:00,A
4703,Bar-B-Q Chicken,3,20,2020-01-04 18:54:00,A
4704,Pumpkin Curry,3,16,2020-01-04 18:12:00,B
4705,Shrimp Rolls,2,12,2020-01-04 18:03:00,B
4706,Sticky Rice with Mango,5,6.5,2020-01-04 18:40:00,B
4706,Pad Thai,5,13,2020-01-04 18:40:00,B
4707,Sticky Rice with Mango,1,6.5,2020-01-04 18:34:00,B
4708,Green Curry,1,14,2020-01-04 18:35:00,B
4709,Yellow Curry,2,14,2020-01-04 18:44:00,B
4710,Won Ton Soup,3,12,2020-01-04 18:28:00,A
4711,Thai Streetfood Noodle,6,13,2020-01-04 18:42:00,A
4712,Pad Thai,1,13,2020-01-04 19:35:00,B
4713,Yellow Curry,1,14,2020-01-04 19:13:00,B
4714,Pad Thai,6,13,2020-01-04 19:25:00,A
4715,Pad Thai,1,13,2020-01-04 19:36:00,B
4716,Thai Streetfood Noodle,1,13,2020-01-04 19:01:00,A
4717,Green Mango Salad,1,15,2020-01-04 19:26:00,A
4718,Samosa,1,10,2020-01-04 19:51:00,B
4719,Pumpkin Curry,1,16,2020-01-04 19:32:00,A
4720,Vegan Fresh Rolls,1,10,2020-01-04 19:41:00,B
4721,Pad Thai,3,13,2020-01-04 19:24:00,B
4722,Thai Fried Rice,1,13,2020-01-04 19:15:00,A
4723,Red Curry,1,14,2020-01-04 19:35:00,B
4724,Thai Fried Rice,2,13,2020-01-04 19:56:00,B
4725,Yellow Curry,3,14,2020-01-04 19:44:00,A
4726,Thai Beef Noodle Soup,1,13,2020-01-04 19:21:00,B
4727,Pad Hi Ma Parn,1,15,2020-01-04 19:45:00,B
4728,Pad Hi Ma Parn,1,15,2020-01-04 19:43:00,A
4729,Yum Woonsen,6,13,2020-01-04 19:51:00,A
4730,Won Ton Soup,1,12,2020-01-04 19:24:00,B
4731,Som Tum,4,11,2020-01-04 19:21:00,B
4732,Nam Kao Tod,1,13,2020-01-04 19:43:00,B
4733,Pad Prig Khing,1,15,2020-01-04 19:45:00,A
4734,Thai Fried Rice,3,13,2020-01-04 19:10:00,B
4735,Green Curry,1,14,2020-01-04 19:32:00,B
4736,Larb Gai,1,12,2020-01-04 19:09:00,A
4737,Green Curry,1,14,2020-01-04 19:53:00,A
4738,Sticky Rice with Mango,2,6.5,2020-01-04 19:12:00,A
4739,Sticky Rice with Mango,2,6.5,2020-01-04 19:23:00,A
4739,Yellow Curry,2,14,2020-01-04 19:23:00,A
4740,Pad Thai,1,13,2020-01-04 19:49:00,B
4741,Pad Ka Nar,3,15,2020-01-04 19:30:00,A
